feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,labels
-0.2587996,0.2561735,-0.23852324,0.22378519,-0.22448952,0.26563573,-0.2606164,-0.28165352,0.24868159,-0.25421587,0.28175816,-0.23630166,0.23205349,-0.22417842,-0.05506113,-0.017969659,-0.034529835,-0.006745402,0.015168702,-0.010388471,-0.0050594285,0.13278538,0.12466934,0.033945948,0.24192089,5
-0.25739747,0.2564871,-0.23262104,0.22236782,-0.22117199,0.2658227,-0.25735474,-0.2801957,0.24803634,-0.25343597,0.28003737,-0.23541251,0.22866258,-0.22247358,-0.049778573,-0.020816829,-0.033783853,-0.006226741,0.017860712,-0.011161234,-0.0004516393,0.13039988,0.123260885,0.039000675,0.24083868,5
-0.2540538,0.25707713,-0.23280029,0.2240773,-0.22093864,0.27076215,-0.2607514,-0.28090882,0.24668787,-0.25497335,0.28329042,-0.2381671,0.23091939,-0.22511753,-0.052666456,-0.01914354,-0.035268463,-0.0058981776,0.015993586,-0.011739053,0.0009812117,0.13140056,0.12472294,0.040843986,0.24114388,5
-0.25839853,0.257944,-0.2360531,0.22368859,-0.22415632,0.26719606,-0.2611598,-0.28111774,0.24854834,-0.25410095,0.28238338,-0.2369246,0.23056865,-0.2245078,-0.04934599,-0.020825336,-0.031779148,-0.009105384,0.018799638,-0.011921469,-0.00070856884,0.13256833,0.12530096,0.036918633,0.24095902,5
-0.26220685,0.25551674,-0.23742764,0.22271478,-0.222361,0.26109576,-0.26042658,-0.2839685,0.24739642,-0.25130373,0.27828905,-0.23682049,0.2332448,-0.22594589,-0.068020836,-0.012077866,-0.03670069,-0.0042803437,0.010353308,-0.009236131,-0.008268662,0.1349527,0.12740788,0.034457937,0.24321643,5
-0.25918916,0.25952065,-0.24024293,0.22589359,-0.22633424,0.26889336,-0.26378542,-0.28229594,0.2513411,-0.25756252,0.28497374,-0.23877741,0.23399943,-0.22657871,-0.050153665,-0.02104343,-0.03388969,-0.00949933,0.018588154,-0.012910888,-0.0024384558,0.13455804,0.12632667,0.034956023,0.24409345,5
-0.26183873,0.2548536,-0.23760976,0.22229972,-0.22257988,0.26048294,-0.2590684,-0.2837397,0.24756695,-0.25159335,0.27804488,-0.2354697,0.23199862,-0.2237048,-0.06442067,-0.013298143,-0.036983065,-0.004058417,0.01199167,-0.009338621,-0.007359579,0.13375518,0.1258495,0.034264877,0.23965535,5
-0.26011115,0.25217593,-0.23397002,0.22119907,-0.219173,0.2575765,-0.25691155,-0.2783352,0.2433381,-0.24757174,0.2752025,-0.23392825,0.22970092,-0.22364777,-0.06789207,-0.012928007,-0.034849353,-0.0058172047,0.01105581,-0.0098706,-0.006028276,0.136866,0.12998942,0.039202012,0.2498053,5
-0.25663215,0.25543696,-0.23777255,0.22279029,-0.22388913,0.26328224,-0.25998133,-0.27884603,0.24624886,-0.25320897,0.28023207,-0.23543684,0.23042044,-0.22272384,-0.05406399,-0.017708536,-0.032329574,-0.0071274377,0.016890239,-0.010872267,-0.0038399138,0.13285178,0.12467182,0.03593634,0.24262103,5
-0.2580747,0.25626057,-0.23726122,0.22248,-0.22390091,0.26160163,-0.25993583,-0.2810458,0.24735035,-0.2521562,0.27838358,-0.23657247,0.23159167,-0.22370404,-0.054809626,-0.018470135,-0.032593817,-0.008479718,0.014483172,-0.011929676,-0.004765477,0.13364008,0.12549357,0.033721566,0.23938319,5
-0.2582612,0.25611427,-0.23845792,0.22441143,-0.22457507,0.26573804,-0.26182944,-0.28104323,0.24877517,-0.25485003,0.28221628,-0.23660861,0.23264384,-0.22464725,-0.05533323,-0.018565726,-0.033833675,-0.0071813613,0.017388934,-0.011321224,-0.0044982694,0.13369173,0.12578736,0.038400926,0.2484136,5
-0.26152134,0.25635663,-0.23857252,0.22259383,-0.2208807,0.2592625,-0.2593903,-0.2827681,0.24729301,-0.25117555,0.2777444,-0.23613921,0.23131382,-0.22554776,-0.060183726,-0.016224287,-0.030673685,-0.008144103,0.016211282,-0.012715049,-0.0024735369,0.13743515,0.12948295,0.037941754,0.25008085,5
-0.25801378,0.25650612,-0.23771177,0.22357911,-0.22381908,0.26651728,-0.2612286,-0.2807151,0.2476931,-0.25445905,0.2818295,-0.23649362,0.23237184,-0.22399276,-0.05238494,-0.016357033,-0.03546574,-0.0050960854,0.016565936,-0.008853573,-0.0035694167,0.13272557,0.124559596,0.035951197,0.240861,5
-0.25844896,0.25442657,-0.23783416,0.22286701,-0.22363245,0.263923,-0.2603363,-0.28007084,0.24698724,-0.2539908,0.28000948,-0.23582515,0.23140582,-0.22330804,-0.061107676,-0.016526503,-0.036772296,-0.005308099,0.014582633,-0.010502879,-0.0058958977,0.13176692,0.12324646,0.039362922,0.24297246,5
-0.2579119,0.256124,-0.23885214,0.22370127,-0.22462235,0.26411214,-0.26125783,-0.2811637,0.24809085,-0.25388107,0.28060833,-0.23708585,0.23216641,-0.22411215,-0.054067355,-0.017684903,-0.033676036,-0.0070223697,0.015491131,-0.009894747,-0.0055804476,0.1323641,0.123916104,0.03263347,0.2382718,5
-0.25801212,0.25565377,-0.2367562,0.22323383,-0.22329332,0.26545334,-0.26076463,-0.28049165,0.2475292,-0.25335053,0.28169182,-0.23579095,0.2311854,-0.22336702,-0.05464819,-0.017983122,-0.035451867,-0.006907854,0.016428288,-0.009919647,-0.004698079,0.1329275,0.12583537,0.03748349,0.24419114,5
-0.2583203,0.25740296,-0.23674653,0.2237175,-0.22338949,0.26643285,-0.2595026,-0.2811529,0.24811853,-0.25506908,0.2818103,-0.23592976,0.23057574,-0.22338493,-0.047542237,-0.019839354,-0.034038194,-0.0064145364,0.01788175,-0.010687709,-0.0021339357,0.13206705,0.12405287,0.033500716,0.23680457,5
-0.26013976,0.25241545,-0.23328307,0.22509877,-0.21823195,0.25947028,-0.2589179,-0.27675864,0.24227436,-0.24711502,0.2770559,-0.23389341,0.23041785,-0.22532272,-0.06567772,-0.012336759,-0.030267948,-0.010712527,0.011186195,-0.010925584,-0.0051702857,0.1384771,0.13210016,0.03783776,0.24890149,5
-0.2596573,0.25633064,-0.23878293,0.223735,-0.22455257,0.26370013,-0.26010898,-0.28224468,0.24823894,-0.25412443,0.2806061,-0.23634762,0.23107302,-0.22389953,-0.053852413,-0.017487086,-0.035197347,-0.006308634,0.0141729005,-0.00985324,-0.0062399693,0.13265398,0.12443413,0.030253813,0.23568034,5
-0.2615671,0.25679073,-0.23912524,0.22312818,-0.22434625,0.26253867,-0.2614643,-0.2840368,0.24872579,-0.25302878,0.2797607,-0.23733693,0.23271239,-0.22481419,-0.06281487,-0.015701616,-0.03628309,-0.00684103,0.011898011,-0.011083979,-0.007627379,0.13423096,0.12636213,0.034174576,0.24117959,5
-0.2630363,0.25529966,-0.23757258,0.22189075,-0.2206197,0.26024356,-0.2587907,-0.28308353,0.2461073,-0.2497418,0.27723432,-0.2354493,0.23196441,-0.22561167,-0.06631317,-0.015541066,-0.034278713,-0.0076362155,0.012064283,-0.011095703,-0.006025832,0.1377747,0.1296133,0.03719884,0.248198,5
-0.25692737,0.25476843,-0.23456265,0.22266714,-0.223274,0.26565602,-0.25975302,-0.2780547,0.24650423,-0.25255537,0.28014174,-0.2357612,0.2312375,-0.22283511,-0.053995647,-0.017294314,-0.034677863,-0.0054133385,0.01795936,-0.010102671,-0.002071429,0.13187577,0.12328997,0.03853269,0.2406035,5
-0.2604847,0.25578842,-0.23693845,0.2223768,-0.22163087,0.26068118,-0.259606,-0.28033614,0.24609722,-0.25068623,0.27817893,-0.23581871,0.2323206,-0.22554378,-0.06507625,-0.015887275,-0.033785775,-0.007944241,0.013755821,-0.012276184,-0.0040157214,0.13858001,0.13023072,0.039741203,0.25198913,5
-0.26152304,0.25568882,-0.23777688,0.2222752,-0.22287491,0.2614366,-0.25994796,-0.28398713,0.24825056,-0.25199503,0.27828574,-0.23589887,0.23271006,-0.22442068,-0.06387195,-0.0144331865,-0.03643219,-0.005247414,0.01257744,-0.010124631,-0.0064244345,0.13379024,0.12569244,0.037423357,0.2439223,5
-0.2574494,0.25523636,-0.23633319,0.22185612,-0.22373627,0.26158372,-0.2594228,-0.28034538,0.24691857,-0.25146052,0.27819118,-0.23626776,0.23181674,-0.22273162,-0.056769688,-0.01656848,-0.032197095,-0.00727468,0.0155294305,-0.010536723,-0.0038187243,0.13355418,0.124999404,0.03655541,0.24331295,5
-0.25992113,0.2560625,-0.23791333,0.22214487,-0.22333695,0.260927,-0.25969195,-0.28216448,0.24745058,-0.25186542,0.27814412,-0.23629197,0.2310276,-0.2236578,-0.058301732,-0.014519749,-0.033101484,-0.006177254,0.014932752,-0.010589555,-0.004793629,0.13389245,0.124831095,0.03606996,0.2410729,5
-0.26042312,0.25555575,-0.23814724,0.22233135,-0.22160727,0.25999326,-0.25987312,-0.28173,0.24644451,-0.25191653,0.27802026,-0.23577613,0.23223403,-0.22470048,-0.066852555,-0.012840867,-0.03511779,-0.00469454,0.0131025445,-0.010666043,-0.005818177,0.1355998,0.12791309,0.040089116,0.24959737,5
-0.25783208,0.25933143,-0.23649536,0.22485237,-0.22475164,0.26901755,-0.26223153,-0.28172454,0.2497261,-0.25563598,0.28332198,-0.23812826,0.23219782,-0.22468987,-0.04851909,-0.020915633,-0.034832478,-0.0076312423,0.01663493,-0.012964852,-0.0015477762,0.13356745,0.12718771,0.033716917,0.24035177,5
-0.2564217,0.25725546,-0.23696762,0.22372295,-0.22454225,0.26584587,-0.26095286,-0.27998692,0.24843194,-0.2541392,0.2822656,-0.2355001,0.23118392,-0.22355218,-0.04842921,-0.019432992,-0.031781778,-0.008391619,0.017902289,-0.010251489,-0.0030826107,0.13386497,0.12607063,0.03581117,0.24698594,5
-0.26020348,0.25383645,-0.2351485,0.22290455,-0.21984196,0.25940162,-0.25875306,-0.27914768,0.24523444,-0.24819118,0.27712265,-0.23527935,0.23192579,-0.22568108,-0.061658256,-0.013830189,-0.03262733,-0.007878486,0.013568764,-0.011191633,-0.0041656047,0.1404232,0.13302499,0.03694205,0.25266647,5
-0.25917614,0.25543886,-0.23789962,0.22254239,-0.22408533,0.26204136,-0.26112643,-0.2824299,0.24811594,-0.25338364,0.2795566,-0.2364815,0.23150045,-0.22324227,-0.060401898,-0.015273007,-0.034461,-0.0057002828,0.014294101,-0.010967284,-0.005285248,0.13312645,0.12562178,0.036392152,0.2449221,5
-0.25628084,0.2541773,-0.23581304,0.22285068,-0.22406936,0.26379386,-0.2597767,-0.27927247,0.24675752,-0.25240806,0.2802101,-0.23621482,0.23191312,-0.22327368,-0.058862925,-0.016995553,-0.034781173,-0.0065019317,0.013910109,-0.010129202,-0.005515948,0.13151434,0.12368289,0.035674438,0.24086878,5
-0.2605329,0.25485563,-0.23557234,0.22262022,-0.22006221,0.25965902,-0.25795454,-0.28071654,0.24617495,-0.2495524,0.27713418,-0.2346271,0.23157397,-0.22511972,-0.06342569,-0.015869413,-0.032693923,-0.0075814053,0.013776287,-0.0112391785,-0.0040580593,0.13797489,0.13015415,0.038217314,0.2507373,5
-0.25660843,0.2563809,-0.23319079,0.22404067,-0.22127762,0.27083617,-0.26093593,-0.2815444,0.24691622,-0.25625205,0.28431216,-0.23722519,0.23080274,-0.22570351,-0.060018413,-0.018176269,-0.037341595,-0.0033897348,0.015260402,-0.011161715,-0.0012559034,0.13062309,0.124472275,0.04528659,0.24496749,5
-0.26283726,0.25688645,-0.23872636,0.22239996,-0.22173448,0.26083833,-0.2597465,-0.28471637,0.24803217,-0.25102103,0.27791578,-0.23711005,0.2322599,-0.22536895,-0.06289986,-0.014258535,-0.0356306,-0.00579907,0.0110825235,-0.010354135,-0.0068207458,0.13510959,0.1273469,0.031977445,0.2394742,5
-0.25840855,0.25530052,-0.23616706,0.22264986,-0.2231816,0.26378337,-0.26002038,-0.2804401,0.2464854,-0.25190043,0.2801573,-0.23544537,0.23064822,-0.22281022,-0.050786126,-0.018667387,-0.033749558,-0.007840611,0.016447918,-0.009735767,-0.004910253,0.1336965,0.12622318,0.03404829,0.24283436,5
-0.25906017,0.2601958,-0.23724736,0.22555336,-0.22475225,0.2709154,-0.2622066,-0.28292376,0.2513239,-0.2577672,0.28442496,-0.23915799,0.23214394,-0.22610417,-0.053094994,-0.020336626,-0.035232395,-0.0063511953,0.017642194,-0.014168702,-0.0003387779,0.13224539,0.12523489,0.03747403,0.23968077,5
-0.2610155,0.2572662,-0.23940825,0.22354458,-0.22397938,0.2626759,-0.2620706,-0.28459817,0.24876665,-0.2538122,0.28064921,-0.23747301,0.23362413,-0.2253244,-0.0630383,-0.015295677,-0.036169596,-0.0068972968,0.011273303,-0.011153959,-0.007699851,0.13393186,0.12678221,0.033141553,0.24175733,5
-0.25769022,0.25522938,-0.23685345,0.22245829,-0.22342062,0.2615453,-0.26028877,-0.28071162,0.24734192,-0.25284484,0.27907842,-0.23618461,0.23150894,-0.22333068,-0.057690065,-0.016228229,-0.033778377,-0.0060347393,0.014518002,-0.0108102,-0.0055054687,0.13298982,0.12505616,0.035640836,0.24311423,5
-0.25813425,0.25341776,-0.23466867,0.2257546,-0.21981704,0.26120612,-0.25860834,-0.27446294,0.24379604,-0.24727485,0.27582023,-0.23493277,0.23038107,-0.22551847,-0.05779114,-0.008354244,-0.029511964,-0.008607466,0.011322917,-0.009715233,-0.0034064837,0.13826968,0.12915878,0.03376235,0.24076733,5
-0.25938088,0.2570463,-0.2373687,0.22413707,-0.22504762,0.26725352,-0.26143894,-0.28238732,0.25096458,-0.25481313,0.28252444,-0.23707353,0.2328831,-0.2250749,-0.052749295,-0.022381112,-0.03203994,-0.00988517,0.018347798,-0.013690364,-0.0019182861,0.13293716,0.12466982,0.037178546,0.24653181,5
-0.26049933,0.25624958,-0.23895171,0.22309044,-0.22438082,0.2622263,-0.2611444,-0.28345942,0.248363,-0.25433415,0.27951184,-0.23697063,0.23208937,-0.22396238,-0.05905947,-0.015998589,-0.03525526,-0.005632013,0.01300672,-0.011086088,-0.006294057,0.13313249,0.12521961,0.033099532,0.2400113,5
-0.26092213,0.25445098,-0.23606975,0.2236995,-0.21900395,0.26033768,-0.25891036,-0.27899262,0.24493878,-0.24821654,0.277667,-0.23543848,0.23223671,-0.22627708,-0.058243465,-0.016379263,-0.028136728,-0.011680499,0.015939005,-0.012456603,-0.0017787963,0.14097716,0.1328401,0.036859103,0.24989763,5
-0.25980592,0.25148714,-0.23197383,0.22421956,-0.21785332,0.25889304,-0.25759432,-0.27582347,0.24153464,-0.24547821,0.27449343,-0.23423274,0.22952354,-0.22540423,-0.06274734,-0.009563418,-0.031151468,-0.007996038,0.009182148,-0.008398928,-0.0057316534,0.13945138,0.13229819,0.03260231,0.24496889,5
-0.26183343,0.2547611,-0.23473336,0.22466354,-0.21905184,0.25976783,-0.25793198,-0.27984414,0.24726294,-0.24766502,0.27607083,-0.23454274,0.23011774,-0.22536953,-0.0635611,-0.011395575,-0.029759614,-0.008580811,0.011214358,-0.01116962,-0.003975816,0.13860683,0.13045785,0.035751417,0.24624988,5
-0.25580466,0.25664848,-0.23200084,0.22339989,-0.22166818,0.26825196,-0.2589385,-0.27972198,0.2466091,-0.25392646,0.28175673,-0.2364981,0.2294578,-0.2246494,-0.056113686,-0.017454468,-0.034890957,-0.0046702027,0.014860258,-0.010441519,-0.0018003471,0.13004585,0.12410633,0.041498072,0.2409417,5
-0.2593883,0.25342703,-0.23578854,0.22149953,-0.21951634,0.25897345,-0.25721273,-0.27818847,0.24437137,-0.24752283,0.2752882,-0.23477453,0.23115456,-0.22405632,-0.06115597,-0.013773401,-0.032522947,-0.005932916,0.014594825,-0.009723105,-0.0033332743,0.13836178,0.12919018,0.037757345,0.24680686,5
-0.25423062,0.25360507,-0.2299017,0.22248617,-0.21841803,0.2681156,-0.25889874,-0.2798983,0.24457346,-0.25468504,0.28285018,-0.23435082,0.2289119,-0.22387657,-0.059607744,-0.016400844,-0.035774276,-0.0021315143,0.015315276,-0.009353213,-0.00042578205,0.13057812,0.12588848,0.048612267,0.2536505,5
-0.26088423,0.2557639,-0.23790509,0.22282219,-0.22256237,0.26049852,-0.26024774,-0.2830385,0.24782033,-0.25165468,0.27840915,-0.23675454,0.23234418,-0.22502106,-0.06279601,-0.013376351,-0.033120207,-0.0051489063,0.01407904,-0.010595113,-0.0047557317,0.1349041,0.12698595,0.036044493,0.24481466,5
-0.25964284,0.25655794,-0.23826557,0.2233889,-0.22486663,0.26294908,-0.26112634,-0.28213695,0.24921297,-0.2542694,0.2794347,-0.23778632,0.23261428,-0.22451025,-0.061268024,-0.017027803,-0.035054356,-0.00696332,0.013670171,-0.012328561,-0.0060037524,0.13366058,0.12523523,0.036849268,0.24387547,5
-0.26286983,0.25753108,-0.23996408,0.22305824,-0.22254556,0.26120752,-0.2602082,-0.28430313,0.24882923,-0.25326294,0.2793636,-0.2372193,0.2327036,-0.22629614,-0.06287221,-0.017296882,-0.03169059,-0.008394789,0.016820706,-0.013807237,-0.0019489266,0.13550252,0.12644579,0.03951405,0.24489057,5
-0.25804982,0.2566756,-0.23529649,0.22343872,-0.22175504,0.26603326,-0.25959218,-0.2801874,0.24779709,-0.2552101,0.2817374,-0.23564088,0.22952476,-0.22357331,-0.055333663,-0.018902136,-0.034845307,-0.005894404,0.018015848,-0.011433106,-0.002189774,0.13195959,0.12527074,0.041715786,0.24575374,5
-0.2579615,0.25645727,-0.23562458,0.22362278,-0.22275646,0.26631695,-0.2597651,-0.28039593,0.24671195,-0.25420403,0.28190985,-0.23605648,0.23077196,-0.22396202,-0.054753255,-0.020026185,-0.03362474,-0.0071025863,0.016820647,-0.011039872,-0.0031713247,0.13112207,0.123741016,0.037904583,0.24027008,5
-0.25942916,0.25768554,-0.23788467,0.22466886,-0.22512656,0.2677592,-0.26230186,-0.28151807,0.24965341,-0.25676063,0.28287303,-0.23778912,0.23307759,-0.22558832,-0.05455594,-0.020762311,-0.033069544,-0.007839952,0.018975923,-0.013625655,-0.0013052821,0.13349956,0.12532318,0.039438672,0.24564919,5
-0.259837,0.25680253,-0.23924847,0.22455566,-0.22568929,0.26602933,-0.26239833,-0.28314677,0.24959822,-0.25466704,0.2826506,-0.2365266,0.2322981,-0.22483048,-0.051128525,-0.018964197,-0.032785803,-0.0078505725,0.01753245,-0.011026129,-0.0038939603,0.13314961,0.12508944,0.03255759,0.24050754,5
-0.25660944,0.25700048,-0.23571047,0.22348332,-0.22220966,0.26526186,-0.2596349,-0.27993053,0.24752001,-0.25373957,0.28154096,-0.2359853,0.2309987,-0.22387528,-0.04977031,-0.018541181,-0.033074707,-0.0056158975,0.016963242,-0.010255959,-0.0024502613,0.13225433,0.12521234,0.037184447,0.2421765,5
-0.25686958,0.2562909,-0.23637782,0.22356841,-0.22355516,0.26584202,-0.26076642,-0.280067,0.2474625,-0.25348762,0.28112236,-0.23640166,0.230851,-0.22362125,-0.05254235,-0.01654598,-0.036547296,-0.0058721416,0.015253393,-0.009568807,-0.0049592964,0.13313133,0.12556593,0.035437495,0.24138391,5
-0.25670928,0.25720853,-0.23785354,0.22373207,-0.22487734,0.266339,-0.26077995,-0.2794385,0.24831067,-0.25415277,0.2809895,-0.23702312,0.23236704,-0.22384295,-0.047018632,-0.01822394,-0.033240862,-0.0057434887,0.017538369,-0.010542333,-0.002364967,0.13427356,0.12535468,0.031086475,0.23899007,5
-0.25771385,0.2555499,-0.2367689,0.22358927,-0.22361374,0.26503715,-0.26183924,-0.28042194,0.24715082,-0.25344595,0.2816647,-0.23588568,0.23208454,-0.22369453,-0.055315334,-0.01571122,-0.03532593,-0.006012872,0.015986986,-0.009215102,-0.0046717413,0.13351859,0.12660795,0.037085876,0.2464737,5
-0.25582772,0.25593668,-0.23251913,0.22465676,-0.22198984,0.27052847,-0.2622684,-0.28177398,0.24725775,-0.2556128,0.2844837,-0.23753531,0.23135856,-0.22566119,-0.059485786,-0.018745035,-0.03725128,-0.0037754811,0.014496558,-0.010668524,-0.001815021,0.13034809,0.12532654,0.04226908,0.24539828,5
-0.25923496,0.25836948,-0.24007073,0.22446428,-0.2256545,0.26427078,-0.26188955,-0.2819755,0.25017026,-0.2554457,0.2803874,-0.23820738,0.23334122,-0.22550243,-0.056247957,-0.015772095,-0.033466943,-0.005782619,0.01533303,-0.011243399,-0.0049514472,0.13379863,0.12455429,0.035417333,0.24232438,5
-0.2614159,0.25800648,-0.2409681,0.22351457,-0.2241096,0.2628473,-0.26125067,-0.28417188,0.24940689,-0.25389367,0.2800876,-0.2378286,0.23377499,-0.22535665,-0.06127481,-0.014219936,-0.03686948,-0.005004827,0.012152704,-0.010541901,-0.0065864213,0.13460954,0.12577143,0.03190483,0.23799196,5
-0.2604866,0.251456,-0.23400114,0.22014803,-0.21696629,0.25685942,-0.25554395,-0.27823383,0.24181516,-0.2465494,0.27398288,-0.23339292,0.23012772,-0.2236595,-0.07077877,-0.014201894,-0.03498082,-0.0059101135,0.011760162,-0.009711139,-0.0061191134,0.13804756,0.13030143,0.04276921,0.25263476,5
-0.25996122,0.25605464,-0.2387002,0.22311606,-0.22412235,0.26330906,-0.261405,-0.28230533,0.24758,-0.2530199,0.28038308,-0.23614898,0.2322498,-0.22409427,-0.05947469,-0.014665524,-0.034977823,-0.0055725276,0.013102597,-0.009092517,-0.0070329495,0.1327022,0.12525342,0.03416942,0.23975328,5
-0.25701863,0.25503278,-0.23707373,0.22303607,-0.22425923,0.26315227,-0.2602092,-0.2796108,0.24715056,-0.25366327,0.28012392,-0.23516728,0.23093635,-0.22240625,-0.05760504,-0.017426016,-0.033669725,-0.0069432296,0.015865719,-0.010857377,-0.0052133873,0.13214412,0.12445983,0.039360344,0.24632794,5
-0.2587271,0.25648794,-0.23905288,0.22446224,-0.22523884,0.26597974,-0.26170966,-0.28165805,0.24860655,-0.25436792,0.2827032,-0.23690413,0.23215762,-0.22425559,-0.05446145,-0.018263627,-0.034848794,-0.0073103793,0.016643643,-0.010867927,-0.0046518594,0.13289799,0.12459241,0.033281624,0.23925269,5
-0.25759262,0.25614023,-0.23449937,0.22344649,-0.22312406,0.26592574,-0.25968435,-0.28039438,0.24704053,-0.2537273,0.2807118,-0.23594575,0.2302717,-0.22373948,-0.051175717,-0.020254875,-0.03336703,-0.0072901063,0.016560499,-0.010783937,-0.0030579902,0.13141538,0.12413283,0.03573163,0.23999357,5
-0.2597484,0.25503787,-0.23511972,0.22302939,-0.22160539,0.26041022,-0.25864527,-0.27722988,0.24566363,-0.24948207,0.27643502,-0.23617285,0.23198748,-0.22556967,-0.06059412,-0.013547774,-0.02960925,-0.007207345,0.015721792,-0.010837417,-0.0016304962,0.13896476,0.12991545,0.03884939,0.2488688,5
-0.25887325,0.25622842,-0.2376911,0.22359605,-0.22433043,0.2661587,-0.26167044,-0.2808581,0.2483084,-0.25466508,0.28152758,-0.23586082,0.23233676,-0.22389367,-0.05615396,-0.018722147,-0.035211883,-0.006912194,0.015933884,-0.010975968,-0.0053644106,0.13407268,0.12652625,0.039316647,0.25049737,5
-0.2576211,0.25746846,-0.23408645,0.22426921,-0.22239102,0.26780877,-0.26077348,-0.28160065,0.24869649,-0.2553864,0.2836562,-0.23696397,0.23002467,-0.22483583,-0.05269559,-0.019599544,-0.03666722,-0.0058806688,0.0161235,-0.010890383,-0.0033008307,0.13260688,0.12728696,0.0384555,0.24435273,5
-0.25764924,0.25527024,-0.23632614,0.22293885,-0.22299658,0.26509792,-0.2586032,-0.27955812,0.24671184,-0.2528631,0.28013757,-0.23495129,0.23054188,-0.22254863,-0.0551641,-0.018612767,-0.03543932,-0.0058000274,0.015534071,-0.009898849,-0.004330542,0.13102546,0.122684255,0.037508406,0.23895791,5
-0.258093,0.25788164,-0.23576033,0.22415668,-0.22404091,0.26920998,-0.26042986,-0.28025442,0.24946623,-0.25580806,0.28213978,-0.23724183,0.23168096,-0.22450021,-0.05108096,-0.019126073,-0.034915157,-0.0049459524,0.019396592,-0.011800505,0.00035111606,0.13204475,0.1235701,0.038094968,0.23832932,5
-0.2579262,0.2559501,-0.23726094,0.22302788,-0.22497797,0.26400468,-0.26086393,-0.28086174,0.2466806,-0.25369942,0.28043625,-0.23612727,0.23182356,-0.22344583,-0.059184127,-0.01804002,-0.034140237,-0.00790219,0.014113769,-0.010573875,-0.0058751814,0.13159698,0.12370728,0.036453605,0.24117756,5
-0.25812244,0.25701392,-0.23752077,0.22404142,-0.22510633,0.26656127,-0.26158732,-0.28034833,0.24850707,-0.25574613,0.2818024,-0.23746474,0.23270464,-0.22476679,-0.05266176,-0.019334912,-0.032685593,-0.007839758,0.017800072,-0.01110648,-0.002912525,0.13334854,0.12465173,0.036256835,0.24420637,5
-0.257496,0.25334322,-0.23445633,0.2218343,-0.22232942,0.26400065,-0.2580226,-0.27841526,0.2446995,-0.2508807,0.2784202,-0.23468961,0.23056349,-0.2222092,-0.059877537,-0.01591286,-0.0390118,-0.003466159,0.010942061,-0.0066561773,-0.008577984,0.13121729,0.124086484,0.034418285,0.23761263,5
-0.2586131,0.25527304,-0.23759478,0.22302371,-0.22454137,0.26459593,-0.26063883,-0.2812619,0.24729688,-0.2535555,0.28092232,-0.2359843,0.23166057,-0.22374253,-0.05684881,-0.019285388,-0.03323044,-0.008650925,0.01578564,-0.011014916,-0.0049376898,0.13147631,0.12307003,0.03487967,0.23930195,5
-0.25673264,0.252621,-0.23509113,0.22184797,-0.22332211,0.2628177,-0.25849104,-0.2776094,0.24422885,-0.25151882,0.27822652,-0.23399432,0.22978354,-0.22151941,-0.060869265,-0.014565722,-0.0380231,-0.002610214,0.011926996,-0.006285839,-0.008793667,0.13109879,0.12295967,0.03575012,0.23967233,5
-0.26059717,0.25403246,-0.2355927,0.22058274,-0.21969908,0.2579896,-0.25681272,-0.2823847,0.24483185,-0.24872255,0.27572018,-0.23483092,0.23064893,-0.22346263,-0.061436057,-0.015928779,-0.030695101,-0.0071943738,0.014813196,-0.010873217,-0.0033266917,0.13523343,0.1273318,0.036882266,0.24457759,5
-0.25649694,0.25496122,-0.2358955,0.22244953,-0.2224739,0.263691,-0.25844035,-0.27825454,0.24573801,-0.25326967,0.27953586,-0.23470123,0.23062685,-0.222663,-0.056146886,-0.018465208,-0.034670927,-0.0060299262,0.015667683,-0.009802323,-0.0040491,0.1316095,0.12295161,0.038740963,0.24273196,5
-0.25897363,0.25858516,-0.24126515,0.22495137,-0.2260444,0.265802,-0.26179087,-0.2819069,0.2501292,-0.25678846,0.2823567,-0.23871736,0.2329683,-0.22533715,-0.050122928,-0.020422917,-0.033890255,-0.008520246,0.017316597,-0.013267878,-0.0037261546,0.13354577,0.12375985,0.031712368,0.23639628,5
-0.26011267,0.255445,-0.23833336,0.22370449,-0.22508106,0.26473412,-0.26082632,-0.28347853,0.24837248,-0.25375482,0.28092682,-0.236676,0.231859,-0.22408581,-0.05452506,-0.018919174,-0.033484995,-0.0074977838,0.015773665,-0.011203513,-0.004972238,0.13163108,0.122749254,0.03083986,0.23492879,5
-0.25404203,0.25698206,-0.23162223,0.22332683,-0.22098505,0.26689318,-0.25800732,-0.27776462,0.2468266,-0.25399423,0.28086612,-0.23607288,0.22883654,-0.22373724,-0.049964357,-0.015463317,-0.03408193,-0.0024669878,0.015934063,-0.009355728,-0.0012598187,0.13124388,0.1256765,0.03943631,0.24321109,5
-0.26326656,0.25661483,-0.23831114,0.2223804,-0.22172485,0.26085946,-0.25974727,-0.28430408,0.24823652,-0.25086784,0.2785943,-0.23727039,0.23271105,-0.22641931,-0.0644214,-0.015411163,-0.034345545,-0.007200636,0.012567418,-0.010756403,-0.0052813515,0.13626318,0.12800582,0.03449844,0.24220031,5
